"x","y","z"
-116.22,47.96,1084.96
-116.22,48,1126.73
-116.22,48.04,1405.81
-116.22,48.08,1335.38
-116.22,48.12,1068.07
-116.22,48.16,629.4
-116.22,48.2,816.47
-116.22,48.24,1728.93
-116.22,48.28,1484.56
-116.22,48.32,1640.32
-116.22,48.36,1596.33
-116.22,48.4,1420.52
-116.22,48.44,1559.51
-116.22,48.48,1215.95
-116.22,48.52,1525.01
-116.22,48.56,1419.28
-116.22,48.6,1511.76
-116.22,48.64,990.42
-116.22,48.68,599.87
-116.22,48.72,691.58
-116.22,48.76,1256.3
-116.22,48.8,971.37
-116.18,44.84,1552.59
-116.18,44.88,1634.75
-116.18,44.92,1596.77
-116.18,44.96,1586.02
-116.18,45,1493.6
-116.18,45.04,2028.44
-116.18,45.08,2093.49
-116.18,45.12,2062.94
-116.18,45.16,2048.54
-116.18,45.2,2057.61
-116.18,45.24,1899.66
-116.18,45.28,2101.59
-116.18,45.32,2026.4
-116.18,45.36,1876.08
-116.18,45.4,1007.48
-116.18,45.44,1155.39
-116.18,45.48,1524.74
-116.18,45.52,2121.84
-116.18,45.56,1913.97
-116.18,45.6,1380.34
-116.18,45.64,1067.26
-116.18,45.68,1509.43
-116.18,45.72,1283.37
-116.18,45.76,1237.03
-116.18,45.8,919.95
-116.18,45.84,1537.22
-116.18,45.88,1190.45
-116.18,45.92,1022.21
-116.18,45.96,996.33
-116.18,46,944.85
-116.18,46.04,930.01
-116.18,46.08,898.59
-116.18,46.12,934.79
-116.18,46.16,920.81
-116.18,46.2,917.58
-116.18,46.24,926.18
-116.18,46.28,926.4
-116.18,46.32,931.44
-116.18,46.36,739.08
-116.18,46.4,381.62
-116.18,46.44,361.51
-116.18,46.48,513.03
-116.18,46.52,595.24
-116.18,46.56,895.67
-116.18,46.6,500.24
-116.18,46.64,907.22
-116.18,46.68,777.04
-116.18,46.72,830.74
-116.18,46.76,887.16
-116.18,46.8,916.49
-116.18,46.84,976.62
-116.18,46.88,1134.84
-116.18,46.92,1433.54
-116.18,46.96,1158.35
-116.18,47,1059.07
-116.18,47.04,1096.4
-116.18,47.08,1197.87
-116.18,47.12,1148.69
-116.18,47.16,1168.05
-116.18,47.2,1389.68
-116.18,47.24,1095.51
-116.18,47.28,747.04
-116.18,47.32,1051.67
-116.18,47.36,1372.34
-116.18,47.4,1251.05
-116.18,47.44,1081.53
-116.18,47.48,985.76
-116.18,47.52,916.23
-116.18,47.56,896.38
-116.18,47.6,1247.52
-116.18,47.64,728.58
-116.18,47.68,1001.54
-116.18,47.72,1001.99
-116.18,47.76,1313.94
-116.18,47.8,1152.87
-116.18,47.84,1181.36
-116.18,47.88,874.05
-116.18,47.92,1201.11
-116.18,47.96,1193.65
-116.18,48,1293.54
-116.18,48.04,1194.57
-116.18,48.08,1413.16
-116.18,48.12,631.71
-116.18,48.16,651.53
-116.18,48.2,829.62
-116.18,48.24,1651.61
-116.18,48.28,1438.32
-116.18,48.32,1258.23
-116.18,48.36,1377.16
-116.18,48.4,1992.03
-116.18,48.44,1727.7
-116.18,48.48,1584.8
-116.18,48.52,1689.1
-116.18,48.56,1669.19
-116.18,48.6,1144.83
-116.18,48.64,1554.84
-116.18,48.68,1190.85
-116.18,48.72,667.85
-116.18,48.76,763.55
-116.18,48.8,1229.47
-116.14,44.84,1516.48
-116.14,44.88,1532.49
-116.14,44.92,1574.55
-116.14,44.96,1657.26
-116.14,45,2150.32
-116.14,45.04,1863.52
-116.14,45.08,2302.7
-116.14,45.12,2370.05
-116.14,45.16,2308.59
-116.14,45.2,2159.29
-116.14,45.24,2215.28
-116.14,45.28,2213.1
-116.14,45.32,1998.63
-116.14,45.36,1594.15
-116.14,45.4,687.84
-116.14,45.44,944.26
-116.14,45.48,1709.77
-116.14,45.52,1940.96
-116.14,45.56,1932.13
-116.14,45.6,2080.33
-116.14,45.64,930.32
-116.14,45.68,1845.38
-116.14,45.72,1656.81
-116.14,45.76,1179.27
-116.14,45.8,1383.51
-116.14,45.84,1516.14
-116.14,45.88,1314.21
-116.14,45.92,1054.75
-116.14,45.96,982.71
-116.14,46,945.4
-116.14,46.04,860.28
-116.14,46.08,888.2
-116.14,46.12,933.74
-116.14,46.16,1060.21
-116.14,46.2,896.91
-116.14,46.24,876.36
-116.14,46.28,716.38
-116.14,46.32,439.43
-116.14,46.36,416.22
-116.14,46.4,789.99
-116.14,46.44,544.92
-116.14,46.48,838.06
-116.14,46.52,962.55
-116.14,46.56,963.2
-116.14,46.6,810.65
-116.14,46.64,755.97
-116.14,46.68,1000.22
-116.14,46.72,1013.36
-116.14,46.76,1052.88
-116.14,46.8,1004.72
-116.14,46.84,1538.96
-116.14,46.88,1180.99
-116.14,46.92,1325.07
-116.14,46.96,1301.12
-116.14,47,1131.21
-116.14,47.04,1131.94
-116.14,47.08,1388.8
-116.14,47.12,1244.72
-116.14,47.16,1141.72
-116.14,47.2,1491.52
-116.14,47.24,853.74
-116.14,47.28,889.3
-116.14,47.32,1303.9
-116.14,47.36,1161.68
-116.14,47.4,1144.7
-116.14,47.44,1142.97
-116.14,47.48,1299.78
-116.14,47.52,860.16
-116.14,47.56,801.29
-116.14,47.6,1587.73
-116.14,47.64,1062.44
-116.14,47.68,930.33
-116.14,47.72,1022.47
-116.14,47.76,1450.82
-116.14,47.8,998.51
-116.14,47.84,1248.96
-116.14,47.88,874.8
-116.14,47.92,1008.62
-116.14,47.96,976.23
-116.14,48,1473.15
-116.14,48.04,1058.46
-116.14,48.08,839.62
-116.14,48.12,672.99
-116.14,48.16,926.05
-116.14,48.2,1299.55
-116.14,48.24,1796.46
-116.14,48.28,985.31
-116.14,48.32,1554.47
-116.14,48.36,1649
-116.14,48.4,1537.29
-116.14,48.44,1592.67
-116.14,48.48,1294.78
-116.14,48.52,1599.34
-116.14,48.56,1300
-116.14,48.6,1434.33
-116.14,48.64,1440.54
-116.14,48.68,885.25
-116.14,48.72,675.07
-116.14,48.76,882.81
-116.14,48.8,812.38
-116.1,44.84,1513.16
-116.1,44.88,1525.03
-116.1,44.92,1520.87
-116.1,44.96,1582.94
-116.1,45,1952.42
-116.1,45.04,2101
-116.1,45.08,1924.03
-116.1,45.12,2222.8
-116.1,45.16,2293.46
-116.1,45.2,1882.57
-116.1,45.24,1928.79
-116.1,45.28,2099.25
-116.1,45.32,1885.88
-116.1,45.36,1358.34
-116.1,45.4,655.02
-116.1,45.44,1365.05
-116.1,45.48,1686.74
-116.1,45.52,1615.59
-116.1,45.56,1770.62
-116.1,45.6,1540.77
-116.1,45.64,1211.31
-116.1,45.68,1635.3
-116.1,45.72,1552.92
-116.1,45.76,1569.34
-116.1,45.8,1302.52
-116.1,45.84,1576.19
-116.1,45.88,1470.57
-116.1,45.92,1055.82
-116.1,45.96,978.74
-116.1,46,929.6
-116.1,46.04,806.95
-116.1,46.08,869.84
-116.1,46.12,904.09
-116.1,46.16,901.68
-116.1,46.2,618.24
-116.1,46.24,878.71
-116.1,46.28,352.84
-116.1,46.32,917.11
-116.1,46.36,499.93
-116.1,46.4,938.98
-116.1,46.44,914.43
-116.1,46.48,544.9
-116.1,46.52,999.19
-116.1,46.56,996.74
-116.1,46.6,882.64
-116.1,46.64,966.27
-116.1,46.68,1004.25
-116.1,46.72,1088.61
-116.1,46.76,1095.04
-116.1,46.8,1060.63
-116.1,46.84,1510.31
-116.1,46.88,1299.38
-116.1,46.92,972.37
-116.1,46.96,1583.3
-116.1,47,1401.61
-116.1,47.04,1321.64
-116.1,47.08,1316.72
-116.1,47.12,1184.08
-116.1,47.16,1051.82
-116.1,47.2,1125.13
-116.1,47.24,1188.83
-116.1,47.28,895.09
-116.1,47.32,1040.03
-116.1,47.36,1407.38
-116.1,47.4,1292.94
-116.1,47.44,1169
-116.1,47.48,1063.37
-116.1,47.52,843.51
-116.1,47.56,1075.38
-116.1,47.6,1227.15
-116.1,47.64,915.35
-116.1,47.68,1072.49
-116.1,47.72,1620.98
-116.1,47.76,1102.95
-116.1,47.8,1021.23
-116.1,47.84,955.13
-116.1,47.88,1171.56
-116.1,47.92,1429.64
-116.1,47.96,941.61
-116.1,48,1264.2
-116.1,48.04,957.55
-116.1,48.08,700
-116.1,48.12,824.35
-116.1,48.16,1004.71
-116.1,48.2,1752.51
-116.1,48.24,1131.94
-116.1,48.28,1524.22
-116.1,48.32,1576.77
-116.1,48.36,1797.1
-116.1,48.4,1194.46
-116.1,48.44,1572.2
-116.1,48.48,1517.07
-116.1,48.52,1479.72
-116.1,48.56,1296.41
-116.1,48.6,858.53
-116.1,48.64,988.24
-116.1,48.68,658.18
-116.1,48.72,808.12
-116.1,48.76,822.52
-116.1,48.8,1155.76
-116.06,44.84,1523.11
-116.06,44.88,1544.98
-116.06,44.92,1610.85
-116.06,44.96,1526.4
-116.06,45,1524.75
-116.06,45.04,1534.34
-116.06,45.08,1799.21
-116.06,45.12,2099.4
-116.06,45.16,2094.45
-116.06,45.2,2296.99
-116.06,45.24,2210.13
-116.06,45.28,1910.72
-116.06,45.32,1734.13
-116.06,45.36,1971.1
-116.06,45.4,1454.24
-116.06,45.44,1467.33
-116.06,45.48,1940.45
-116.06,45.52,1772.38
-116.06,45.56,1703.21
-116.06,45.6,1512.84
-116.06,45.64,1457.93
-116.06,45.68,1742.54
-116.06,45.72,1842.42
-116.06,45.76,1559.66
-116.06,45.8,1596.01
-116.06,45.84,1305.4
-116.06,45.88,1349.67
-116.06,45.92,1016.69
-116.06,45.96,953.43
-116.06,46,898.99
-116.06,46.04,886.41
-116.06,46.08,880.22
-116.06,46.12,697.8
-116.06,46.16,774.45
-116.06,46.2,708.83
-116.06,46.24,614.85
-116.06,46.28,704.39
-116.06,46.32,1014.07
-116.06,46.36,560.36
-116.06,46.4,944.64
-116.06,46.44,956.33
-116.06,46.48,904.8
-116.06,46.52,981.13
-116.06,46.56,992.2
-116.06,46.6,787.4
-116.06,46.64,662.1
-116.06,46.68,947.25
-116.06,46.72,907.73
-116.06,46.76,1002.67
-116.06,46.8,954.8
-116.06,46.84,1516.8
-116.06,46.88,1233.31
-116.06,46.92,1076.22
-116.06,46.96,1347.09
-116.06,47,1307.61
-116.06,47.04,1686.66
-116.06,47.08,1391.5
-116.06,47.12,1318.62
-116.06,47.16,1247.89
-116.06,47.2,952.07
-116.06,47.24,1171.7
-116.06,47.28,968.56
-116.06,47.32,1089.58
-116.06,47.36,1256.28
-116.06,47.4,1108.56
-116.06,47.44,1182.32
-116.06,47.48,882.96
-116.06,47.52,753.09
-116.06,47.56,972.35
-116.06,47.6,1377.43
-116.06,47.64,1175.33
-116.06,47.68,1001.42
-116.06,47.72,1177.52
-116.06,47.76,977.67
-116.06,47.8,968.99
-116.06,47.84,1334.1
-116.06,47.88,1410.5
-116.06,47.92,1473.92
-116.06,47.96,1272.34
-116.06,48,1321.36
-116.06,48.04,1398.62
-116.06,48.08,732.32
-116.06,48.12,821.1
-116.06,48.16,1311.6
-116.06,48.2,1918.68
-116.06,48.24,1116.01
-116.06,48.28,1429.28
-116.06,48.32,1374.05
-116.06,48.36,1826.91
-116.06,48.4,1321.77
-116.06,48.44,1034.04
-116.06,48.48,1742.92
-116.06,48.52,1336.31
-116.06,48.56,1314.24
-116.06,48.6,936.77
-116.06,48.64,646.57
-116.06,48.68,764.68
-116.06,48.72,772.66
-116.06,48.76,1373.08
-116.06,48.8,1516.7
-116.02,44.84,1564.22
-116.02,44.88,1621.04
-116.02,44.92,1561.77
-116.02,44.96,1879.64
-116.02,45,2068.55
-116.02,45.04,2011.06
-116.02,45.08,1987.2
-116.02,45.12,1744.28
-116.02,45.16,2027.22
-116.02,45.2,1753.74
-116.02,45.24,1866.56
-116.02,45.28,1874.84
-116.02,45.32,2064.95
-116.02,45.36,1861.78
-116.02,45.4,1451.97
-116.02,45.44,1373.09
-116.02,45.48,1875.66
-116.02,45.52,1815.66
-116.02,45.56,1869.53
-116.02,45.6,2002.23
-116.02,45.64,1689.46
-116.02,45.68,1495.35
-116.02,45.72,1694.75
-116.02,45.76,1593.2
-116.02,45.8,1581.04
-116.02,45.84,1056.75
-116.02,45.88,662.83
-116.02,45.92,891.35
-116.02,45.96,858.79
-116.02,46,883.2
-116.02,46.04,710.43
-116.02,46.08,807.95
-116.02,46.12,863.84
-116.02,46.16,789.34
-116.02,46.2,366.3
-116.02,46.24,379
-116.02,46.28,954.23
-116.02,46.32,733.16
-116.02,46.36,917.94
-116.02,46.4,911.26
-116.02,46.44,978.54
-116.02,46.48,822.47
-116.02,46.52,986.38
-116.02,46.56,992.02
-116.02,46.6,1077.5
-116.02,46.64,546.21
-116.02,46.68,689.65
-116.02,46.72,706.13
-116.02,46.76,1004.91
-116.02,46.8,974.98
-116.02,46.84,1170.52
-116.02,46.88,1081.46
-116.02,46.92,941.3
-116.02,46.96,1058.46
-116.02,47,1627.3
-116.02,47.04,1757.29
-116.02,47.08,1498.85
-116.02,47.12,1578.32
-116.02,47.16,1763.88
-116.02,47.2,1434.58
-116.02,47.24,774.43
-116.02,47.28,1024.02
-116.02,47.32,1222.38
-116.02,47.36,1319.89
-116.02,47.4,1430.11
-116.02,47.44,1545.95
-116.02,47.48,1255.5
-116.02,47.52,810.28
-116.02,47.56,954.57
-116.02,47.6,1258.56
-116.02,47.64,908.54
-116.02,47.68,1059.61
-116.02,47.72,1225.94
-116.02,47.76,981.03
-116.02,47.8,1397.57
-116.02,47.84,1444.42
-116.02,47.88,1422.26
-116.02,47.92,1196.11
-116.02,47.96,1477.33
-116.02,48,864.06
-116.02,48.04,954.07
-116.02,48.08,721.77
-116.02,48.12,1010.16
-116.02,48.16,1713.24
-116.02,48.2,1740.84
-116.02,48.24,1873.08
-116.02,48.28,1941.48
-116.02,48.32,1273.57
-116.02,48.36,1691.18
-116.02,48.4,1332.82
-116.02,48.44,1081.92
-116.02,48.48,1479.11
-116.02,48.52,1347.15
-116.02,48.56,831.76
-116.02,48.6,557.04
-116.02,48.64,757.87
-116.02,48.68,990.45
-116.02,48.72,1612.47
-116.02,48.76,1498.5
-116.02,48.8,1817.79
-115.98,44.84,2001.89
-115.98,44.88,1916.99
-115.98,44.92,1687.23
-115.98,44.96,2304.25
-115.98,45,2293.98
-115.98,45.04,2339.21
-115.98,45.08,2243.02
-115.98,45.12,2226.11
-115.98,45.16,1953.19
-115.98,45.2,2013.38
-115.98,45.24,2469.67
-115.98,45.28,2521.4
-115.98,45.32,2359.66
-115.98,45.36,2148.81
-115.98,45.4,1379.11
-115.98,45.44,949.56
-115.98,45.48,1773.56
-115.98,45.52,1779.1
-115.98,45.56,2113.31
-115.98,45.6,2169.22
-115.98,45.64,1955.29
-115.98,45.68,1780.98
-115.98,45.72,1443.3
-115.98,45.76,1288.78
-115.98,45.8,1296.83
-115.98,45.84,1025.91
-115.98,45.88,1443.01
-115.98,45.92,1041.87
-115.98,45.96,739.84
-115.98,46,681.8
-115.98,46.04,429.49
-115.98,46.08,410.21
-115.98,46.12,384.35
-115.98,46.16,705.31
-115.98,46.2,697.29
-115.98,46.24,772.51
-115.98,46.28,957.6
-115.98,46.32,939.77
-115.98,46.36,952.04
-115.98,46.4,891.3
-115.98,46.44,987.15
-115.98,46.48,1017.05
-115.98,46.52,1004.73
-115.98,46.56,1004.5
-115.98,46.6,1136
-115.98,46.64,768.22
-115.98,46.68,687.95
-115.98,46.72,730.39
-115.98,46.76,591.91
-115.98,46.8,833.41
-115.98,46.84,803.88
-115.98,46.88,722.23
-115.98,46.92,1076.25
-115.98,46.96,1638.09
-115.98,47,1213.15
-115.98,47.04,1699.78
-115.98,47.08,1740.07
-115.98,47.12,1686.09
-115.98,47.16,1978.27
-115.98,47.2,1227.63
-115.98,47.24,1068.8
-115.98,47.28,1044.99
-115.98,47.32,1554.3
-115.98,47.36,1442.48
-115.98,47.4,1550.74
-115.98,47.44,1440.4
-115.98,47.48,1278.14
-115.98,47.52,980.12
-115.98,47.56,1443.13
-115.98,47.6,1010.4
-115.98,47.64,786.57
-115.98,47.68,1093.8
-115.98,47.72,928.5
-115.98,47.76,1058.42
-115.98,47.8,1269.65
-115.98,47.84,1081.4
-115.98,47.88,1210.27
-115.98,47.92,1672.73
-115.98,47.96,937.51
-115.98,48,968.32
-115.98,48.04,747.95
-115.98,48.08,663.35
-115.98,48.12,870.82
-115.98,48.16,1892.73
-115.98,48.2,1684.82
-115.98,48.24,1188.59
-115.98,48.28,1597.65
-115.98,48.32,1570.25
-115.98,48.36,1355
-115.98,48.4,1310.04
-115.98,48.44,884.98
-115.98,48.48,1378.45
-115.98,48.52,1063.17
-115.98,48.56,566.64
-115.98,48.6,759.53
-115.98,48.64,807.88
-115.98,48.68,1173.11
-115.98,48.72,1502.04
-115.98,48.76,1699.02
-115.98,48.8,1588.54
-115.94,44.84,2154.7
-115.94,44.88,2515.16
-115.94,44.92,1731.66
-115.94,44.96,1975.03
-115.94,45,2026.78
-115.94,45.04,2191.82
-115.94,45.08,2114.11
-115.94,45.12,2364.71
-115.94,45.16,2282.09
-115.94,45.2,2216.05
-115.94,45.24,2256.8
-115.94,45.28,2049.87
-115.94,45.32,1940.33
-115.94,45.36,2022.77
-115.94,45.4,1941.59
-115.94,45.44,845.46
-115.94,45.48,1289.7
-115.94,45.52,1988.49
-115.94,45.56,2105.45
-115.94,45.6,2079.03
-115.94,45.64,2420.82
-115.94,45.68,2060.97
-115.94,45.72,1690.96
-115.94,45.76,1322.64
-115.94,45.8,1319.13
-115.94,45.84,947.73
-115.94,45.88,1206.52
-115.94,45.92,957.03
-115.94,45.96,682.74
-115.94,46,600.32
-115.94,46.04,712.13
-115.94,46.08,658.34
-115.94,46.12,461.11
-115.94,46.16,589.4
-115.94,46.2,818.16
-115.94,46.24,815.23
-115.94,46.28,914.15
-115.94,46.32,950.47
-115.94,46.36,922.28
-115.94,46.4,954.75
-115.94,46.44,973.25
-115.94,46.48,1020.55
-115.94,46.52,958.29
-115.94,46.56,1144.13
-115.94,46.6,909.83
-115.94,46.64,897.64
-115.94,46.68,985.27
-115.94,46.72,784.07
-115.94,46.76,665.95
-115.94,46.8,581.21
-115.94,46.84,844.87
-115.94,46.88,581.08
-115.94,46.92,1038.06
-115.94,46.96,1007.02
-115.94,47,1425.19
-115.94,47.04,1852.29
-115.94,47.08,1765.84
-115.94,47.12,1654.56
-115.94,47.16,1562.18
-115.94,47.2,1206.09
-115.94,47.24,800.4
-115.94,47.28,821.38
-115.94,47.32,1306.35
-115.94,47.36,1508.94
-115.94,47.4,1275.83
-115.94,47.44,1017.29
-115.94,47.48,935.24
-115.94,47.52,1563.98
-115.94,47.56,1101.09
-115.94,47.6,774.32
-115.94,47.64,1144.66
-115.94,47.68,919.91
-115.94,47.72,940.59
-115.94,47.76,1105.52
-115.94,47.8,1081.29
-115.94,47.84,1233.56
-115.94,47.88,1749.56
-115.94,47.92,1227.83
-115.94,47.96,1266.23
-115.94,48,1467.46
-115.94,48.04,742.55
-115.94,48.08,1014.28
-115.94,48.12,1841.9
-115.94,48.16,1644.58
-115.94,48.2,1153.33
-115.94,48.24,1505.03
-115.94,48.28,1177.14
-115.94,48.32,1301.72
-115.94,48.36,1057.42
-115.94,48.4,1099.37
-115.94,48.44,862.6
-115.94,48.48,1122.52
-115.94,48.52,570.86
-115.94,48.56,735.63
-115.94,48.6,766.17
-115.94,48.64,1514.92
-115.94,48.68,1380.99
-115.94,48.72,1285.94
-115.94,48.76,1237.74
-115.94,48.8,1196.97
-115.9,44.84,2381.36
-115.9,44.88,2277.95
-115.9,44.92,2239.91
-115.9,44.96,1860.23
-115.9,45,2437.55
-115.9,45.04,2016.5
-115.9,45.08,2236.2
-115.9,45.12,2212.64
-115.9,45.16,2000.08
-115.9,45.2,2028.34
-115.9,45.24,1925.02
-115.9,45.28,1999.65
-115.9,45.32,2248.05
-115.9,45.36,2228.49
-115.9,45.4,2191.94
-115.9,45.44,1584.01
-115.9,45.48,1659.95
-115.9,45.52,2056.72
-115.9,45.56,1890.95
-115.9,45.6,2306.02
-115.9,45.64,2196.68
-115.9,45.68,1426.98
-115.9,45.72,1491.89
-115.9,45.76,1236.82
-115.9,45.8,907.89
-115.9,45.84,1263.26
-115.9,45.88,1214.9
-115.9,45.92,1133.02
-115.9,45.96,1261.37
-115.9,46,851.46
-115.9,46.04,766.69
-115.9,46.08,521.41
-115.9,46.12,774.33
-115.9,46.16,732.31
-115.9,46.2,633.08
-115.9,46.24,983.34
-115.9,46.28,801.62
-115.9,46.32,939.79
-115.9,46.36,918.28
-115.9,46.4,948.01
-115.9,46.44,993.68
-115.9,46.48,963.82
-115.9,46.52,1005.64
-115.9,46.56,1159.76
-115.9,46.6,959.81
-115.9,46.64,952.76
-115.9,46.68,991.27
-115.9,46.72,1033.21
-115.9,46.76,1257.19
-115.9,46.8,876.21
-115.9,46.84,808.21
-115.9,46.88,488.85
-115.9,46.92,1100.92
-115.9,46.96,1086.7
-115.9,47,1283.99
-115.9,47.04,1686.21
-115.9,47.08,1555.07
-115.9,47.12,1651
-115.9,47.16,1279.59
-115.9,47.2,1323
-115.9,47.24,1056.51
-115.9,47.28,1219.09
-115.9,47.32,1320.32
-115.9,47.36,1258.32
-115.9,47.4,1148.27
-115.9,47.44,1328.83
-115.9,47.48,1020.62
-115.9,47.52,1131.58
-115.9,47.56,903.77
-115.9,47.6,1054.74
-115.9,47.64,972.54
-115.9,47.68,1032.24
-115.9,47.72,976
-115.9,47.76,1034.51
-115.9,47.8,1287.68
-115.9,47.84,1637.03
-115.9,47.88,1270.43
-115.9,47.92,1536.47
-115.9,47.96,1088.78
-115.9,48,1330.83
-115.9,48.04,738.86
-115.9,48.08,1443.33
-115.9,48.12,1235.6
-115.9,48.16,951.25
-115.9,48.2,1125.99
-115.9,48.24,1422.5
-115.9,48.28,775.97
-115.9,48.32,1345.21
-115.9,48.36,1117.61
-115.9,48.4,912.97
-115.9,48.44,725.45
-115.9,48.48,591.98
-115.9,48.52,792.6
-115.9,48.56,1113.05
-115.9,48.6,929.65
-115.9,48.64,800.76
-115.9,48.68,1483.2
-115.9,48.72,1262.78
-115.9,48.76,1092.35
-115.9,48.8,952.53
-115.86,44.84,1888.27
-115.86,44.88,1775.36
-115.86,44.92,2470.3
-115.86,44.96,2276.41
-115.86,45,1890.8
-115.86,45.04,2312.41
-115.86,45.08,2217.69
-115.86,45.12,2541.95
-115.86,45.16,1974.97
-115.86,45.2,1852.92
-115.86,45.24,1977.74
-115.86,45.28,1838.31
-115.86,45.32,2311.38
-115.86,45.36,2415.06
-115.86,45.4,2377.3
-115.86,45.44,1505.86
-115.86,45.48,1546.27
-115.86,45.52,2142.15
-115.86,45.56,2228.89
-115.86,45.6,2283.19
-115.86,45.64,1971.56
-115.86,45.68,1892.58
-115.86,45.72,1615.64
-115.86,45.76,1499.22
-115.86,45.8,1325.66
-115.86,45.84,1063.39
-115.86,45.88,1316.56
-115.86,45.92,1271.53
-115.86,45.96,1546.85
-115.86,46,1059.59
-115.86,46.04,624
-115.86,46.08,839.47
-115.86,46.12,760.84
-115.86,46.16,699.59
-115.86,46.2,947.73
-115.86,46.24,965.37
-115.86,46.28,753.27
-115.86,46.32,977.49
-115.86,46.36,1007.57
-115.86,46.4,947.13
-115.86,46.44,1002.5
-115.86,46.48,1061.65
-115.86,46.52,974.35
-115.86,46.56,1165.61
-115.86,46.6,1251.2
-115.86,46.64,1023.99
-115.86,46.68,960.83
-115.86,46.72,937.05
-115.86,46.76,1232.74
-115.86,46.8,965.04
-115.86,46.84,605.55
-115.86,46.88,924.64
-115.86,46.92,1080.65
-115.86,46.96,1202.19
-115.86,47,1731.56
-115.86,47.04,1597.71
-115.86,47.08,1442.43
-115.86,47.12,1397.66
-115.86,47.16,1102.47
-115.86,47.2,1194.51
-115.86,47.24,1186.66
-115.86,47.28,1205.74
-115.86,47.32,1352.47
-115.86,47.36,1426.94
-115.86,47.4,1375.9
-115.86,47.44,1505.29
-115.86,47.48,1075.62
-115.86,47.52,1312.69
-115.86,47.56,1473.78
-115.86,47.6,1601.01
-115.86,47.64,1123.66
-115.86,47.68,1333.84
-115.86,47.72,1405.37
-115.86,47.76,1397.46
-115.86,47.8,1279.6
-115.86,47.84,1433.51
-115.86,47.88,1170.2
-115.86,47.92,1536.05
-115.86,47.96,1088.9
-115.86,48,1126.61
-115.86,48.04,726.41
-115.86,48.08,1609.01
-115.86,48.12,707.98
-115.86,48.16,728.89
-115.86,48.2,718.66
-115.86,48.24,907.79
-115.86,48.28,709.6
-115.86,48.32,712.48
-115.86,48.36,683.36
-115.86,48.4,737.88
-115.86,48.44,577.95
-115.86,48.48,847.09
-115.86,48.52,985.72
-115.86,48.56,976.21
-115.86,48.6,1352.85
-115.86,48.64,1181.22
-115.86,48.68,845.62
-115.86,48.72,1079.95
-115.86,48.76,1582.42
-115.86,48.8,1345.26
-115.82,44.84,2314.05
-115.82,44.88,1756.93
-115.82,44.92,1998.3
-115.82,44.96,1923.15
-115.82,45,2096.26
-115.82,45.04,2341.79
-115.82,45.08,2183.92
-115.82,45.12,2273.13
-115.82,45.16,1829.02
-115.82,45.2,1816.19
-115.82,45.24,1767.5
-115.82,45.28,1838.14
-115.82,45.32,2170.52
-115.82,45.36,2113.93
-115.82,45.4,1983.23
-115.82,45.44,1853.32
-115.82,45.48,1098.12
-115.82,45.52,1295.82
-115.82,45.56,2291.68
-115.82,45.6,2240.34
-115.82,45.64,1903.55
-115.82,45.68,1724.18
-115.82,45.72,1999.7
-115.82,45.76,1725.47
-115.82,45.8,1180.16
-115.82,45.84,1228.23
-115.82,45.88,1516.38
-115.82,45.92,1673.11
-115.82,45.96,1760.65
-115.82,46,1061.53
-115.82,46.04,767.37
-115.82,46.08,853.89
-115.82,46.12,913.78
-115.82,46.16,682.09
-115.82,46.2,1027.96
-115.82,46.24,965.33
-115.82,46.28,965.39
-115.82,46.32,1189.84
-115.82,46.36,987.88
-115.82,46.4,1059.56
-115.82,46.44,1070.95
-115.82,46.48,1036.36
-115.82,46.52,999.9
-115.82,46.56,1079.34
-115.82,46.6,1035.55
-115.82,46.64,988.93
-115.82,46.68,990
-115.82,46.72,1276.03
-115.82,46.76,1223.24
-115.82,46.8,953.98
-115.82,46.84,1131.85
-115.82,46.88,902.44
-115.82,46.92,809.33
-115.82,46.96,1227.67
-115.82,47,1567.26
-115.82,47.04,1561.12
-115.82,47.08,1257.23
-115.82,47.12,1583.47
-115.82,47.16,1301.32
-115.82,47.2,1329.2
-115.82,47.24,1051.66
-115.82,47.28,1298.25
-115.82,47.32,1464.11
-115.82,47.36,1348.29
-115.82,47.4,1318.81
-115.82,47.44,1636.19
-115.82,47.48,1377.71
-115.82,47.52,1135.93
-115.82,47.56,1603.9
-115.82,47.6,1304.35
-115.82,47.64,1555.9
-115.82,47.68,1044.05
-115.82,47.72,1134.12
-115.82,47.76,1500.18
-115.82,47.8,1244.88
-115.82,47.84,1017.87
-115.82,47.88,1442.71
-115.82,47.92,1520.21
-115.82,47.96,1350.91
-115.82,48,774.11
-115.82,48.04,1169.06
-115.82,48.08,1213.89
-115.82,48.12,1069.89
-115.82,48.16,1223.9
